percent ALP=0.2 ALP=1 ALP=5
0.0010	0.1262866236	0.1001257066	
0.0020	0.1263478945	0.1002066835	
0.0030	0.1264890662	0.1003933588	
0.0040	0.1267900043	0.1007917613	
0.0050	0.1268082559	0.1008159445	
0.0060	0.1269197077	0.1009636662	
0.0070	0.1271623498	0.1012855711	
0.0080	0.1271822748	0.1013120232	
0.0090	0.1272304570	0.1013760003	
0.0100	0.1274860538	0.1017156559	
0.0110	0.1276528751	0.1019375854	
0.0120	0.1285494093	0.1031335933	
0.0130	0.1285703654	0.1031616162	
0.0140	0.1286995204	0.1033343919	
0.0150	0.1287459065	0.1033964727	
0.0160	0.1292133301	0.1040228798	
0.0170	0.1292150935	0.1040252459	
0.0180	0.1293277638	0.1041764660	
0.0190	0.1295665960	0.1044973047	
0.0200	0.1295983365	0.1045399735	
0.0210	0.1303967106	0.1056155180	
0.0220	0.1304887186	0.1057397513	
0.0230	0.1306364997	0.1059394140	
0.0240	0.1306707982	0.1059857751	
0.0250	0.1307405645	0.1060801031	
0.0260	0.1311824994	0.1066784038	
0.0270	0.1315161261	0.1071309658	
0.0280	0.1318850884	0.1076323523	
0.0290	0.1319009288	0.1076538989	
0.0300	0.1319844161	0.1077674896	
0.0310	0.1320330374	0.1078336646	
0.0320	0.1320937345	0.1079162978	
0.0330	0.1322376423	0.1081123156	
0.0340	0.1323069725	0.1082068017	
0.0350	0.1326884548	0.1087272912	
0.0360	0.1329912062	0.1091410721	
0.0370	0.1330201326	0.1091806396	
0.0380	0.1331340485	0.1093365179	
0.0390	0.1333641026	0.1096515863	
0.0400	0.1333779587	0.1096705744	
0.0410	0.1335191651	0.1098641552	
0.0420	0.1335532014	0.1099108363	
0.0430	0.1336847713	0.1100913599	
0.0440	0.1338023197	0.1102527451	
0.0450	0.1339947264	0.1105171095	
0.0460	0.1340577257	0.1106037248	
0.0470	0.1340669581	0.1106164203	
0.0480	0.1341043891	0.1106678978	
0.0490	0.1341340358	0.1107086768	
0.0500	0.1341918831	0.1107882628	
0.0510	0.1343128967	0.1109548268	
0.0520	0.1347921756	0.1116154922	
0.0530	0.1350491529	0.1119703703	
0.0540	0.1351262445	0.1120769194	
0.0550	0.1353072813	0.1123272915	
0.0560	0.1356218332	0.1127628451	
0.0570	0.1357298010	0.1129125012	
0.0580	0.1357373163	0.1129229213	
0.0590	0.1360073869	0.1132976325	
0.0600	0.1360153803	0.1133087306	
0.0610	0.1362571106	0.1136445551	
0.0620	0.1365669845	0.1140756295	
0.0630	0.1365818751	0.1140963606	
0.0640	0.1366192448	0.1141483946	
0.0650	0.1366553985	0.1141987443	
0.0660	0.1369230778	0.1145718068	
0.0670	0.1371417003	0.1148768601	
0.0680	0.1372521123	0.1150310459	
0.0690	0.1374601752	0.1153218221	
0.0700	0.1377694289	0.1157545589	
0.0710	0.1377839392	0.1157748789	
0.0720	0.1377922678	0.1157865429	
0.0730	0.1382184005	0.1163839552	
0.0740	0.1384628159	0.1167271656	
0.0750	0.1386364708	0.1169712589	
0.0760	0.1388552689	0.1172790971	
0.0770	0.1388643709	0.1172919101	
0.0780	0.1388721128	0.1173028090	
0.0790	0.1389412047	0.1174000929	
0.0800	0.1390681896	0.1175789766	
0.0810	0.1390760830	0.1175900995	
0.0820	0.1393459954	0.1179707012	
0.0830	0.1393570895	0.1179863555	
0.0840	0.1394695345	0.1181450670	
0.0850	0.1395360729	0.1182390234	
0.0860	0.1397664954	0.1185646252	
0.0870	0.1400663436	0.1189888662	
0.0880	0.1401312358	0.1190807589	
0.0890	0.1401462275	0.1191019924	
0.0900	0.1403189165	0.1193466898	
0.0910	0.1403451336	0.1193838566	
0.0920	0.1403749468	0.1194261270	
0.0930	0.1404856597	0.1195831528	
0.0940	0.1410634592	0.1204039930	
0.0950	0.1413540017	0.1208175951	
0.0960	0.1413981627	0.1208805103	
